Nome: ITAJAI
Codigo Estacao: A868
Latitude: -26.95083333
Longitude: -48.76194444
Altitude: 9.76
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2026-01-01
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);RADIACAO GLOBAL(Kj/m²);VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2020-01-22;2300;0;-2,1;4,3;1,8;
2020-01-23;0000;0;-,6;3,5;2,1;
2020-01-23;0100;0;-1,7;3,8;1,3;
2020-01-23;0200;0;-1,1;3,3;1,2;
2020-01-23;0300;0;-1,5;3,3;1,8;
2020-01-23;0400;0;-1,1;4;,9;
2020-01-23;0500;0;-2,9;3,6;1,3;
2020-01-23;0600;0;-2,5;3;1;
2020-01-23;0700;0;-2,5;3,5;2;
2020-01-23;0800;0;-1,8;3,3;1,8;
2020-01-23;0900;0;34,8;3,2;1,7;
2020-01-23;1000;0;208,8;4,8;2,5;
2020-01-23;1100;0;430,1;4;,4;
2020-01-23;1200;0;769,8;3,2;,5;
2020-01-23;1300;0;754,7;4,9;1,4;
2020-01-23;1400;,2;1110,5;5,5;1,9;
2020-01-23;1500;,2;1793,4;5,6;1,9;
2020-01-23;1600;0;2115,1;6;2,7;
2020-01-23;1700;,4;1197,9;7,4;2,6;
2020-01-23;1800;0;1490,7;6,4;3,3;
2020-01-23;1900;0;979,2;6,1;2,4;
2020-01-23;2000;0;493,6;7,2;3,1;
2020-01-23;2100;0;192,1;8;2;
2020-01-23;2200;0;27,5;5,5;2,4;
2020-01-23;2300;0;-2,6;5,8;2,3;
2020-01-24;0000;0;-3,5;5,8;2,5;
2020-01-24;0100;0;-3,2;4,9;2,3;
2020-01-24;0200;0;-3,3;7,5;2,8;
2020-01-24;0300;0;-3,5;8,1;1,6;
2020-01-24;0400;5,4;-3;7,4;2,6;
2020-01-24;0500;1,2;-2,6;6,7;1,9;
2020-01-24;0600;0;-2,7;5,2;1,8;
2020-01-24;0700;0;-3,5;4;2,3;
2020-01-24;0800;0;-3,4;4;1,8;
2020-01-24;0900;0;70,6;3,7;1,9;
2020-01-24;1000;0;418,8;3,7;2;
2020-01-24;1100;0;1377,9;5,6;3;
2020-01-24;1200;0;1895,8;5,9;2,3;
2020-01-24;1300;0;2692,3;8,5;4,2;
2020-01-24;1400;0;2722,8;8;3;
2020-01-24;1500;0;3141,8;7,8;2,9;
2020-01-24;1600;0;3249,3;6,8;3,8;
2020-01-24;1700;0;2860;8,9;3,6;
2020-01-24;1800;0;2017,9;8,8;3,1;
2020-01-24;1900;0;1468,9;8,2;3,4;
2020-01-24;2000;0;1067,9;8,4;4,8;
2020-01-24;2100;0;544,9;8,4;2,4;
2020-01-24;2200;0;43,4;5,9;2,4;
2020-01-24;2300;0;-3,5;6,3;2,1;
2020-01-25;0000;0;-3,5;4,7;,4;
2020-01-25;0100;0;-3,5;3,7;,1;
2020-01-25;0200;0;-3,5;2,8;,3;
2020-01-25;0300;0;-3,5;1,7;,1;
2020-01-25;0400;0;-3,5;2,1;,8;
2020-01-25;0500;0;-3,5;2,6;1,6;
2020-01-25;0600;0;-3,5;3;1,1;
2020-01-25;0700;0;-3,5;2,7;,8;
2020-01-25;0800;0;-3,2;2,9;1,4;
2020-01-25;0900;0;124,5;4,1;2,6;
2020-01-25;1000;0;860,1;4,4;2,3;
2020-01-25;1100;0;1672,2;4,5;2,8;
2020-01-25;1200;0;2502,3;4;1,6;
2020-01-25;1300;0;3227,2;5,5;1,8;
2020-01-25;1400;0;3329,1;6,4;2;
2020-01-25;1500;0;3819,6;5,8;1,4;
2020-01-25;1600;0;3809,9;4,4;1,2;
2020-01-25;1700;0;3585,5;7,9;5,6;
2020-01-25;1800;0;3114,7;7,9;5,4;
2020-01-25;1900;0;2388;8,5;5;
2020-01-25;2000;0;1519,9;8,1;4,3;
2020-01-25;2100;0;661,1;6,8;3,5;
2020-01-25;2200;0;70,4;5,4;1,3;
2020-01-25;2300;0;-3,5;2,4;0;
2020-01-26;0000;0;-3,5;1,4;,1;
2020-01-26;0100;0;-3,5;2,3;1;
2020-01-26;0200;0;-3,5;2,4;,7;
2020-01-26;0300;0;-3,5;1,9;,4;
2020-01-26;0400;0;-3,3;1,5;,4;
2020-01-26;0500;0;-2,5;2,6;,9;
2020-01-26;0600;0;-2,6;2,9;,7;
2020-01-26;0700;0;-3,5;2,7;,9;
2020-01-26;0800;0;-3,5;2,9;1,8;
2020-01-26;0900;0;67,9;3,2;,5;
2020-01-26;1000;0;655,6;3,7;1,4;
2020-01-26;1100;0;1189,8;4,2;2,3;
2020-01-26;1200;0;2444,2;5,4;2,5;
2020-01-26;1300;0;2949,5;5,4;1,8;
2020-01-26;1400;0;3554,1;5,4;1,4;
2020-01-26;1500;0;3838,1;3,8;,7;
2020-01-26;1600;0;3828,8;6,4;4;
2020-01-26;1700;0;3571;7,6;5;
2020-01-26;1800;0;3058,9;8,2;4,5;
2020-01-26;1900;0;2343,3;7,3;5,3;
2020-01-26;2000;0;1490,9;7,2;3,3;
2020-01-26;2100;0;629,2;5,7;2,8;
2020-01-26;2200;0;62,8;4,5;1,4;
2020-01-26;2300;0;-3,5;2,7;1,3;
2020-01-27;0000;0;-3,5;2,7;0;
2020-01-27;0100;0;-3,5;1,5;,8;
2020-01-27;0200;0;-3,4;2,2;1;
2020-01-27;0300;0;-3,1;2,6;1,5;
2020-01-27;0400;0;-2,6;2,3;,2;
2020-01-27;0500;0;-2,9;3;,6;
2020-01-27;0600;0;-2,8;2,8;1,2;
2020-01-27;0700;0;-2,5;3,3;1,6;
2020-01-27;0800;2,4;-1,8;2,9;,5;
2020-01-27;0900;,2;15;3,6;1,7;
2020-01-27;1000;0;126,8;3,6;1,6;
2020-01-27;1100;0;836,6;3,3;,3;
2020-01-27;1200;0;2106,9;3,2;1;
2020-01-27;1300;0;2341;3;1,1;
2020-01-27;1400;0;3433,9;3,9;1,7;
2020-01-27;1500;0;3735;3,8;1,2;
2020-01-27;1600;0;3788,4;5,7;3,3;
2020-01-27;1700;0;3548,1;7,3;4,8;
2020-01-27;1800;0;2952,1;8,5;4,6;
2020-01-27;1900;0;2283,4;7,6;3,7;
2020-01-27;2000;0;609,4;6,6;3,3;
2020-01-27;2100;0;139,5;8,9;4,5;
2020-01-27;2200;2,2;23,8;10;3,5;
2020-01-27;2300;,6;-2,2;9,2;4,1;
2020-01-28;0000;1;-1,4;7,6;,7;
2020-01-28;0100;1,8;-2,8;2,6;1,4;
2020-01-28;0200;0;-2,5;3;1,3;
2020-01-28;0300;0;-3;3,1;1,5;
2020-01-28;0400;0;-2,6;3;1,1;
2020-01-28;0500;0;-3;2,1;0;
2020-01-28;0600;0;-2,9;1,6;,4;
2020-01-28;0700;,2;-2,7;2,8;,9;
2020-01-28;0800;0;-2,3;3,2;1,2;
2020-01-28;0900;0;54,2;4;2,5;
2020-01-28;1000;0;503,7;3,9;1,5;
2020-01-28;1100;0;1120,7;4,1;2,9;
2020-01-28;1200;0;2112,6;4,1;1,4;
2020-01-28;1300;0;2531,9;2,6;,6;
2020-01-28;1400;0;1985,6;3,2;,8;
2020-01-28;1500;0;1617;5,8;2,8;
2020-01-28;1600;0;1426,4;6,2;2,9;
2020-01-28;1700;0;1617,3;7,1;3,9;
2020-01-28;1800;0;1649,4;7,7;4,1;
2020-01-28;1900;0;952,9;7,4;3,3;
2020-01-28;2000;0;239,3;5,7;1,9;
2020-01-28;2100;,2;30,4;3,6;0;
2020-01-28;2200;,8;-1,4;2,2;,4;
2020-01-28;2300;,2;-3,1;2;1,2;
2020-01-29;0000;0;-3,2;1,9;,3;
2020-01-29;0100;0;-3;1,8;,2;
2020-01-29;0200;0;-2,1;2,3;1,1;
2020-01-29;0300;0;-1,7;2,3;,3;
2020-01-29;0400;0;-2,6;2,2;,2;
2020-01-29;0500;0;-2,6;2,9;1,4;
2020-01-29;0600;0;-2,6;2,5;,9;
2020-01-29;0700;0;-1,4;2,3;,4;
2020-01-29;0800;0;-2,1;2;,6;
2020-01-29;0900;0;69,1;2,3;,1;
2020-01-29;1000;0;472,9;2,7;1,4;
2020-01-29;1100;0;909,9;3,1;,4;
2020-01-29;1200;0;2294,5;2,5;1,2;
2020-01-29;1300;0;2176,6;3,6;1,3;
2020-01-29;1400;0;2058,9;3,7;1,6;
2020-01-29;1500;0;1368,7;3,7;,3;
2020-01-29;1600;0;902;4,2;2;
2020-01-29;1700;,2;217;6,1;2,9;
2020-01-29;1800;3;192,7;5,5;,1;
2020-01-29;1900;0;353,8;2,4;,1;
2020-01-29;2000;0;164,2;1,2;0;
2020-01-29;2100;0;74;2,7;,8;
2020-01-29;2200;0;6,4;2,3;,3;
2020-01-29;2300;0;-2;1,4;0;
2020-01-30;0000;0;-,9;3;1,6;
2020-01-30;0100;0;-,2;3,8;,7;
2020-01-30;0200;0;-3,3;2,1;0;
2020-01-30;0300;0;-3,2;0;0;
2020-01-30;0400;0;-2,6;2,8;,6;
2020-01-30;0500;0;-2,8;2;,1;
2020-01-30;0600;0;-2,9;1,8;,2;
2020-01-30;0700;0;-3;1,6;,8;
2020-01-30;0800;0;-2,1;2,8;1,3;
2020-01-30;0900;0;46,6;2,4;,8;
2020-01-30;1000;0;629,6;4,1;1,5;
2020-01-30;1100;0;592;3,7;1,2;
2020-01-30;1200;0;1214,9;4,2;2,8;
2020-01-30;1300;0;2144,6;4,6;1,7;
2020-01-30;1400;0;3203,7;4,6;1,2;
2020-01-30;1500;0;4093,5;4,5;1,8;
2020-01-30;1600;0;1429,8;4,2;,8;
2020-01-30;1700;0;2113,3;2,8;,6;
2020-01-30;1800;1;1451,9;5,8;1,9;
2020-01-30;1900;5,6;644,4;14,9;1,7;
2020-01-30;2000;0;560;4,3;1;
2020-01-30;2100;0;316,1;2,5;,6;
2020-01-30;2200;0;26,4;5,5;2,3;
2020-01-30;2300;0;-2,8;5,4;1,3;
2020-01-31;0000;0;-2,1;3,2;1,1;
2020-01-31;0100;0;-2,9;3,3;1,4;
2020-01-31;0200;0;-2,9;2,6;,4;
2020-01-31;0300;0;-3,4;1,9;,4;
2020-01-31;0400;0;-2,6;1,3;0;
2020-01-31;0500;0;-3;2,1;,5;
2020-01-31;0600;0;-3,1;2,1;0;
2020-01-31;0700;0;-3,3;1,4;0;
2020-01-31;0800;0;-3,5;2,2;,6;
2020-01-31;0900;0;72,8;3,7;1,4;
2020-01-31;1000;0;548,1;3,2;1,3;
2020-01-31;1100;0;1022,9;4,7;2,7;
2020-01-31;1200;0;2557,1;5,5;2,2;
2020-01-31;1300;0;3009,3;4,7;2,5;
2020-01-31;1400;0;3333,4;4,7;1,5;
2020-01-31;1500;0;3803,8;6,6;2,4;
2020-01-31;1600;0;3917,1;6,6;2,2;
2020-01-31;1700;0;3665,1;8,5;5,8;
2020-01-31;1800;0;3585,4;9,2;4,5;
2020-01-31;1900;0;1695,8;7,9;5,2;
2020-01-31;2000;0;1015,9;7,9;3,7;
2020-01-31;2100;0;487,1;6,8;2,9;
2020-01-31;2200;0;53,8;6,1;1,5;
2020-01-31;2300;0;-3,5;3,7;0;
2020-02-01;0000;0;-3,3;1,7;,3;
2020-02-01;0100;0;-3,4;1,8;,2;
2020-02-01;0200;0;-2,9;1,8;,1;
2020-02-01;0300;0;-3,5;1,7;0;
2020-02-01;0400;0;-3;1,7;,1;
2020-02-01;0500;0;-3,5;1,4;0;
2020-02-01;0600;0;-3,5;1,5;0;
2020-02-01;0700;0;-3,2;1,4;,5;
2020-02-01;0800;0;-3,5;1,9;0;
2020-02-01;0900;0;96,4;2,4;,2;
2020-02-01;1000;0;728;2,5;1,3;
2020-02-01;1100;0;1494,1;3,1;,9;
2020-02-01;1200;0;2447,9;2,9;,2;
2020-02-01;1300;0;3126,7;3,5;1,9;
2020-02-01;1400;0;3212,9;4,8;2,9;
2020-02-01;1500;0;3939,2;7;4,8;
2020-02-01;1600;0;3909;7,9;4,2;
2020-02-01;1700;0;3556,9;9,4;5,1;
2020-02-01;1800;0;3039,3;8,9;4,6;
2020-02-01;1900;0;2339,6;10,4;4;
2020-02-01;2000;0;1233,2;8,7;2,9;
2020-02-01;2100;0;303,4;7;1;
2020-02-01;2200;0;31,7;4,8;,5;
2020-02-01;2300;0;-3,2;4,1;1,7;
2020-02-02;0000;0;-2,8;4,9;1,4;
2020-02-02;0100;0;-3,2;3,5;,3;
2020-02-02;0200;0;-3,5;1,8;0;
2020-02-02;0300;0;-3,5;2,4;,5;
2020-02-02;0400;0;-2,6;2,7;1,4;
2020-02-02;0500;0;-1,4;2,7;,6;
2020-02-02;0600;0;-3;3,3;1,5;
2020-02-02;0700;0;-2,7;3,2;,7;
2020-02-02;0800;0;-3,4;2,3;1,1;
2020-02-02;0900;0;107,9;3,1;,9;
2020-02-02;1000;0;484,9;3,4;1,4;
2020-02-02;1100;0;1384,9;5;2,8;
2020-02-02;1200;0;2161,8;3,8;,5;
2020-02-02;1300;0;1833,9;3,1;1,1;
2020-02-02;1400;0;1232,3;3,4;1,2;
2020-02-02;1500;0;1747;3,9;1;
2020-02-02;1600;0;463,3;5,8;2,9;
2020-02-02;1700;0;779,9;7,1;4;
2020-02-02;1800;0;900,3;8,1;4,4;
2020-02-02;1900;0;752,5;7,9;3,7;
2020-02-02;2000;0;605,2;6,9;3,8;
2020-02-02;2100;1,8;97,3;6,5;,8;
2020-02-02;2200;,8;0;5,5;2,9;
2020-02-02;2300;,2;-3,5;5,5;2,2;
2020-02-03;0000;,4;-3,3;5,7;2,1;
2020-02-03;0100;0;-2,4;4,8;1,5;
2020-02-03;0200;0;-1,4;4;,7;
2020-02-03;0300;,2;-3,1;4,5;1;
2020-02-03;0400;0;-3;2,8;1,2;
2020-02-03;0500;,8;-3,1;2,7;1,2;
2020-02-03;0600;,4;-2,1;3,1;,6;
2020-02-03;0700;1,8;-2,6;2,2;,8;
2020-02-03;0800;0;-1,6;2,9;,9;
2020-02-03;0900;0;46,3;2,6;,7;
2020-02-03;1000;0;278,4;2;,4;
2020-02-03;1100;0;524,2;2;,6;
2020-02-03;1200;0;1244,2;2,8;,4;
2020-02-03;1300;0;1194,2;3,1;1,7;
2020-02-03;1400;0;1614;8;1,8;
2020-02-03;1500;0;2215,7;5,2;2,7;
2020-02-03;1600;0;3763,9;7,2;3,7;
2020-02-03;1700;0;3649,9;8,5;4,4;
2020-02-03;1800;0;3083,6;10,4;5,3;
2020-02-03;1900;0;2435,5;10,5;4;
2020-02-03;2000;0;1080,6;7,2;2,2;
2020-02-03;2100;0;588,7;6,1;2,6;
2020-02-03;2200;0;49,5;6,3;2,1;
2020-02-03;2300;0;-3,2;6,2;2,5;
2020-02-04;0000;0;-3;6,6;2,1;
2020-02-04;0100;0;-3,1;5,3;0;
2020-02-04;0200;0;-3;1,9;0;
2020-02-04;0300;0;-3,4;2,5;1;
2020-02-04;0400;0;-3;2,5;,6;
2020-02-04;0500;0;-3,5;3,1;1,4;
2020-02-04;0600;0;-3,5;3,7;2,1;
2020-02-04;0700;0;-3,4;3,7;,8;
2020-02-04;0800;0;-2,1;4;2;
2020-02-04;0900;,2;24,4;4,2;0;
2020-02-04;1000;,6;455;2,7;1,4;
2020-02-04;1100;0;1144,5;5,2;3,2;
2020-02-04;1200;0;1147,5;5,2;1,9;
2020-02-04;1300;0;1463,4;5,8;2,9;
2020-02-04;1400;0;1950,2;5,1;2,1;
2020-02-04;1500;0;2723;6,4;3,1;
2020-02-04;1600;,2;2201,4;6,4;2,1;
2020-02-04;1700;0;1682,8;5,2;2,6;
2020-02-04;1800;0;1995,2;6,9;3,4;
2020-02-04;1900;0;1157,3;6,6;3,1;
2020-02-04;2000;0;736,1;8,7;4,5;
2020-02-04;2100;5,8;53,9;9,7;4,1;
2020-02-04;2200;,8;11,9;8,9;1,8;
2020-02-04;2300;,2;-2,9;6;2,2;
2020-02-05;0000;0;,5;6,2;1,9;
2020-02-05;0100;,2;-2,2;6,2;1,7;
2020-02-05;0200;0;-2,4;4,5;,5;
2020-02-05;0300;,4;-2,8;3;1,5;
2020-02-05;0400;1,2;-3,1;4,9;1,6;
2020-02-05;0500;,2;-3,3;3,7;0;
2020-02-05;0600;0;-3;2,1;,5;
2020-02-05;0700;0;-3,5;3,1;1,7;
2020-02-05;0800;0;-3;4;,6;
2020-02-05;0900;0;77,8;3,2;1;
2020-02-05;1000;0;466;3,4;1,6;
2020-02-05;1100;0;1410,1;4,6;2,6;
2020-02-05;1200;0;1747,8;5,8;3,2;
2020-02-05;1300;,2;2056,5;6,2;2,9;
2020-02-05;1400;,2;1985,4;8;3,8;
2020-02-05;1500;0;2578,6;9,4;4,4;
2020-02-05;1600;0;1928,6;8,8;5,5;
2020-02-05;1700;0;3399,4;10,4;5,3;
2020-02-05;1800;0;2331,4;9,4;4,3;
2020-02-05;1900;0;1773,7;7,6;4,3;
2020-02-05;2000;0;2014,8;7,6;3,6;
2020-02-05;2100;0;583;7,6;3,1;
2020-02-05;2200;0;51,8;5,9;1,5;
2020-02-05;2300;1,2;-3,5;5;1;
2020-02-06;0000;0;-3,3;3,1;,9;
2020-02-06;0100;,2;-2,8;3,5;1,6;
2020-02-06;0200;0;-2,6;2,7;,3;
2020-02-06;0300;0;-2,6;5,6;2,6;
2020-02-06;0400;1;-2,8;5,5;1;
2020-02-06;0500;,2;-2,7;4,6;,7;
2020-02-06;0600;2,6;-2,2;3,6;1,3;
2020-02-06;0700;1,2;-2,6;4;1,8;
2020-02-06;0800;2,2;-1,7;4,5;1,6;
2020-02-06;0900;1,6;27,6;4,5;1,3;
2020-02-06;1000;0;272,2;3,8;1;
2020-02-06;1100;,2;446,2;3,8;,5;
2020-02-06;1200;2,6;654,6;5,4;3,2;
2020-02-06;1300;4,2;1315,4;6,1;3;
2020-02-06;1400;32;210,3;14,2;7,6;
2020-02-06;1500;16,8;149,8;14,2;,8;
2020-02-06;1600;12,6;78,9;7,1;2;
2020-02-06;1700;5,8;134,1;4,2;,1;
2020-02-06;1800;2,6;228,8;3,5;,7;
2020-02-06;1900;,2;500,6;4,6;2,2;
2020-02-06;2000;0;1080,1;4,7;1,4;
2020-02-06;2100;0;483,6;4,6;0;
2020-02-06;2200;1,6;30;1,7;0;
2020-02-06;2300;,6;-1,8;2;,1;
2020-02-07;0000;5,4;-2,1;2,8;,8;
2020-02-07;0100;1,8;-1,7;3,2;1,5;
2020-02-07;0200;6;-1,3;3,2;,3;
2020-02-07;0300;3,6;-1,4;5,2;0;
2020-02-07;0400;,2;-1,4;2,2;,8;
2020-02-07;0500;4;,9;7,3;,3;
2020-02-07;0600;2;-,6;11,2;0;
2020-02-07;0700;0;-1,9;2,5;0;
2020-02-07;0800;,2;-1,6;2,4;0;
2020-02-07;0900;1,6;61,7;3;,9;
2020-02-07;1000;4,6;364,7;10,4;1,3;
2020-02-07;1100;4;948,1;8,6;3,1;
2020-02-07;1200;0;1832,3;8,8;5,3;
2020-02-07;1300;0;3055,4;9,8;5;
2020-02-07;1400;0;3017;10;5,3;
2020-02-07;1500;0;2483,9;10,8;5,5;
2020-02-07;1600;0;3257;9,4;4,7;
2020-02-07;1700;0;2592,6;8,8;3,3;
2020-02-07;1800;1,8;1293;11;3,1;
2020-02-07;1900;2,4;912,5;10,2;2,5;
2020-02-07;2000;0;1440,5;7,1;3,7;
2020-02-07;2100;0;253,8;6,8;2,1;
2020-02-07;2200;0;20,7;6,2;2,9;
2020-02-07;2300;0;-3,2;7,1;4;
2020-02-08;0000;,6;-2,6;10,1;2,6;
2020-02-08;0100;2,6;-1,1;10,5;2,8;
2020-02-08;0200;,6;1,2;9,3;3,5;
2020-02-08;0300;,8;-1,8;9,9;4,1;
2020-02-08;0400;,2;-2,7;8,5;3,6;
2020-02-08;0500;,6;-1,2;10,2;,6;
2020-02-08;0600;1,2;-,4;6,9;3,6;
2020-02-08;0700;,2;-1,2;6,1;,2;
2020-02-08;0800;9,6;-2;5,6;1,5;
2020-02-08;0900;4,4;30,4;4,8;1,3;
2020-02-08;1000;0;216,1;3,3;0;
2020-02-08;1100;,2;597,3;2,5;,1;
2020-02-08;1200;0;1610,4;8,6;5,3;
2020-02-08;1300;0;1927,8;8,3;4,4;
2020-02-08;1400;0;1531,3;7,3;3,1;
2020-02-08;1500;0;790;5,2;1,9;
2020-02-08;1600;0;1411,4;5;2,4;
2020-02-08;1700;0;1559,3;6;2,8;
2020-02-08;1800;0;2111,7;6,6;2,8;
2020-02-08;1900;0;1132,7;6,4;4,2;
2020-02-08;2000;0;848,7;6,6;3,5;
2020-02-08;2100;0;190,4;5,8;3,5;
2020-02-08;2200;0;13,9;5,8;2,5;
2020-02-08;2300;0;-2,8;4,6;2,1;
2020-02-09;0000;0;-1;3,5;1,5;
2020-02-09;0100;0;-2;2,7;,8;
2020-02-09;0200;0;-2,6;2,2;,8;
2020-02-09;0300;0;-2;1,4;0;
2020-02-09;0400;0;-2,5;1,1;0;
2020-02-09;0500;0;-2,5;1,3;0;
2020-02-09;0600;0;-2,4;1,3;,3;
2020-02-09;0700;0;-3,4;2;0;
2020-02-09;0800;0;-3,5;2;1;
2020-02-09;0900;0;64;2;,6;
2020-02-09;1000;0;597,6;2,7;,3;
2020-02-09;1100;0;1241,7;5,1;2,1;
2020-02-09;1200;0;2250;6,7;3,4;
2020-02-09;1300;0;1200,7;6,1;1,8;
2020-02-09;1400;0;1628,9;3,1;,8;
2020-02-09;1500;0;2294,5;6,8;4;
2020-02-09;1600;0;2456,9;8;4,6;
2020-02-09;1700;,8;286,8;12,5;4,3;
2020-02-09;1800;8,8;61,2;9,7;1,5;
2020-02-09;1900;1,2;131,3;3,3;,3;
2020-02-09;2000;3;86,4;4,5;1,8;
2020-02-09;2100;1,2;81,7;6,6;1,3;
2020-02-09;2200;,2;6,5;3,3;,9;
2020-02-09;2300;,4;-3,3;4;1,9;
2020-02-10;0000;,2;-1,9;4,5;2,3;
2020-02-10;0100;0;-1,9;4,5;,1;
2020-02-10;0200;0;-2,9;2,3;,8;
2020-02-10;0300;0;-2,7;2,8;,8;
2020-02-10;0400;0;-3;2,6;1,1;
2020-02-10;0500;0;-3,3;2,7;1,5;
2020-02-10;0600;0;-2,4;3,2;,8;
2020-02-10;0700;0;-1,9;2,3;,6;
2020-02-10;0800;0;0;2,8;1,9;
2020-02-10;0900;0;18;3,2;2,1;
2020-02-10;1000;0;157,6;3,6;2,4;
2020-02-10;1100;0;318,9;3,5;1,5;
2020-02-10;1200;0;748,8;5,4;2,3;
2020-02-10;1300;0;1676,3;5,4;1,5;
2020-02-10;1400;0;829,6;5,1;1,7;
2020-02-10;1500;0;1333;6,4;3,1;
2020-02-10;1600;0;677,6;6,4;1,8;
2020-02-10;1700;0;1620;6,4;2,4;
2020-02-10;1800;0;285;6;1,6;
2020-02-10;1900;0;307,6;3,3;,3;
2020-02-10;2000;0;281,8;2,8;,4;
2020-02-10;2100;0;85,1;2,4;,5;
2020-02-10;2200;0;3,3;2,2;,4;
2020-02-10;2300;0;-3;1,6;0;
2020-02-11;0000;0;-3,2;1,9;,4;
2020-02-11;0100;0;-3,2;3,1;1,7;
2020-02-11;0200;0;-3,1;3,1;1,2;
2020-02-11;0300;0;-2,8;2,8;,3;
2020-02-11;0400;0;-3,4;2,2;1,1;
2020-02-11;0500;0;-2,8;2,2;0;
2020-02-11;0600;0;-3,5;2,7;1,8;
2020-02-11;0700;0;-3,5;3,8;1,3;
2020-02-11;0800;0;-3,5;3,7;1,6;
2020-02-11;0900;0;44,3;3,7;2;
2020-02-11;1000;0;669,8;5,4;3,2;
2020-02-11;1100;0;1580,8;5,4;2,5;
2020-02-11;1200;0;1311,8;4,5;,8;
2020-02-11;1300;0;1365,9;4,1;2,3;
2020-02-11;1400;0;1373,8;6;2,8;
2020-02-11;1500;0;1386,1;7,2;2,7;
2020-02-11;1600;0;3043,7;7,2;4,3;
2020-02-11;1700;0;1902,7;7,7;3,7;
2020-02-11;1800;0;2286,5;7,3;4,2;
2020-02-11;1900;0;1498,7;8,3;4,7;
2020-02-11;2000;0;752,5;8,2;3,7;
2020-02-11;2100;0;185;7,2;2,7;
2020-02-11;2200;0;13,7;5,6;1;
2020-02-11;2300;0;-3,5;2,3;,4;
2020-02-12;0000;0;-3,5;3,3;,2;
2020-02-12;0100;1,6;-3,5;5,3;1,4;
2020-02-12;0200;6;-2,7;3,1;1,2;
2020-02-12;0300;1;-1,3;4,4;,8;
2020-02-12;0400;,2;-2,7;2,6;1;
2020-02-12;0500;0;-3,5;2,6;1,2;
2020-02-12;0600;0;-3,1;2,8;1,2;
2020-02-12;0700;0;-3;2,9;1;
2020-02-12;0800;0;-3,3;2,6;,7;
2020-02-12;0900;0;61,1;2,3;,3;
2020-02-12;1000;0;549,2;4,1;2,2;
2020-02-12;1100;0;1496,3;4,3;2;
2020-02-12;1200;0;2443,5;4,6;1,1;
2020-02-12;1300;0;3228,1;3,8;2,7;
2020-02-12;1400;0;1686,3;3,8;1,9;
2020-02-12;1500;0;1615,7;7,5;3,6;
2020-02-12;1600;0;2890,7;8,9;5,5;
2020-02-12;1700;0;1980,4;10,5;4,7;
2020-02-12;1800;0;2820,9;8,8;4,3;
2020-02-12;1900;0;1884,2;7,5;4,1;
2020-02-12;2000;0;1385,8;8,4;4;
2020-02-12;2100;0;339,9;6,3;2,6;
2020-02-12;2200;0;25,9;4,6;1,2;
2020-02-12;2300;0;-3,5;3;,2;
2020-02-13;0000;0;-3,3;2,7;,8;
2020-02-13;0100;1,4;-3,3;4,3;1,6;
2020-02-13;0200;,2;-3,5;3;1;
2020-02-13;0300;0;-3,3;3,1;1,5;
2020-02-13;0400;0;-3,3;2,9;,6;
2020-02-13;0500;0;-3,5;2,7;1,5;
2020-02-13;0600;0;-3,5;3,3;1,3;
2020-02-13;0700;0;-3,5;3,4;1,3;
2020-02-13;0800;0;-3,5;4,3;2,1;
2020-02-13;0900;0;55,3;4,3;2;
2020-02-13;1000;0;710,6;5;2,9;
2020-02-13;1100;0;1694,2;4,9;2,7;
2020-02-13;1200;0;2251,7;5,3;3;
2020-02-13;1300;0;1761,3;4,5;,4;
2020-02-13;1400;0;1550,1;4,9;2,5;
2020-02-13;1500;0;2107,4;5,9;3,1;
2020-02-13;1600;0;2799,5;8,6;4;
2020-02-13;1700;0;2915,7;8;4,3;
2020-02-13;1800;0;2809,4;8,6;5,4;
2020-02-13;1900;0;2173,6;9,1;3,9;
2020-02-13;2000;0;559,6;7,9;4,4;
2020-02-13;2100;0;539,2;7,8;3,3;
2020-02-13;2200;0;14,5;6,4;,8;
2020-02-13;2300;0;-3,5;2,7;,3;
2020-02-14;0000;0;-3,5;2,6;1,2;
2020-02-14;0100;,4;-2,9;3,3;1,3;
2020-02-14;0200;3,8;-2,3;4,4;,2;
2020-02-14;0300;0;-2,7;3,3;,9;
2020-02-14;0400;,6;-2,3;3,4;1,2;
2020-02-14;0500;,2;-3,5;2,6;,4;
2020-02-14;0600;0;-3,5;2,5;1,5;
2020-02-14;0700;0;-3,4;3;1,6;
2020-02-14;0800;0;-2,7;4,2;2,3;
2020-02-14;0900;0;24,6;4,4;1,4;
2020-02-14;1000;0;279,9;3,7;2,1;
2020-02-14;1100;0;667,4;5,3;3,2;
2020-02-14;1200;0;1696,6;5,3;2,7;
2020-02-14;1300;0;3054,4;4,5;,3;
2020-02-14;1400;0;3479,6;7,5;1,7;
2020-02-14;1500;0;3961;7,5;1,2;
2020-02-14;1600;0;2876,6;6,3;3,6;
2020-02-14;1700;0;2816,6;6,9;4;
2020-02-14;1800;0;1887,1;7;3,9;
2020-02-14;1900;0;1258,8;7,5;3,4;
2020-02-14;2000;0;756,9;5,5;3,1;
2020-02-14;2100;0;385,7;4,8;3,2;
